flight,microhabitat,ME,MAE,MSE,model_size
Zeelim_23.9.19_1510_5,open,-0.4110901355743408,0.8002129793167114,1.1347547769546509,81
Zeelim_23.9.19_1610_1,all,-0.2323353886604309,0.9324197769165039,1.5022382736206055,81
Zeelim_23.9.19_1610_1,shade,0.328416645526886,1.2077183723449707,2.2517449855804443,81
Zeelim_23.9.19_1610_1,open,-0.25108203291893005,0.9232162833213806,1.4771814346313477,81
Zeelim_23.9.19_1610_2,all,0.04950301721692085,1.5568768978118896,3.883328437805176,81
Zeelim_23.9.19_1610_2,shade,1.1507673263549805,1.6609550714492798,3.794095277786255,81
Zeelim_23.9.19_1610_2,open,-0.06382089853286743,1.5461667776107788,3.8925106525421143,81
Zeelim_23.9.19_1610_3,all,-0.1494453400373459,0.8481056690216064,1.789710521697998,81
Zeelim_23.9.19_1610_3,shade,-0.5363054275512695,1.5302388668060303,3.84021258354187,81
Zeelim_23.9.19_1610_3,open,-0.1441829353570938,0.8388267159461975,1.7618179321289062,81
Zeelim_23.9.19_1610_4,all,-0.24832767248153687,0.6819085478782654,0.8558806777000427,81
Zeelim_23.9.19_1610_4,shade,0.07833769917488098,1.0578221082687378,1.7423707246780396,81
Zeelim_23.9.19_1610_4,open,-0.25851956009864807,0.6701801419258118,0.8282223343849182,81
Zeelim_23.9.19_1610_5,all,-0.05350640416145325,1.6040096282958984,3.8946001529693604,81
Zeelim_23.9.19_1610_5,shade,-0.2419373244047165,1.3449673652648926,3.021106243133545,81
Zeelim_23.9.19_1610_5,open,-0.05139888823032379,1.6069070100784302,3.904369831085205,81
Zeelim_23.9.19_1700_1,all,-0.12532106041908264,0.9000774621963501,1.375470519065857,81
Zeelim_23.9.19_1700_1,shade,-0.3322483003139496,1.0097932815551758,1.756833553314209,81
Zeelim_23.9.19_1700_1,open,-0.08716423809528351,0.8798461556434631,1.3051482439041138,81
Zeelim_23.9.19_1700_2,all,-0.07944085448980331,0.8143696188926697,1.1092053651809692,81
Zeelim_23.9.19_1700_2,shade,-0.3613147437572479,0.8661675453186035,1.3426804542541504,81
Zeelim_23.9.19_1700_2,open,-0.04523725435137749,0.8080843091011047,1.0808748006820679,81
Zeelim_23.9.19_1700_3,all,-0.30348706245422363,0.6384207606315613,0.7060993313789368,81
Zeelim_23.9.19_1700_3,shade,-0.4738364517688751,0.7910921573638916,1.0452879667282104,81
Zeelim_23.9.19_1700_3,open,-0.2688146233558655,0.6073464155197144,0.6370619535446167,81
Zeelim_23.9.19_1700_4,all,-0.08661975711584091,0.867906928062439,1.2970057725906372,81
Zeelim_23.9.19_1700_4,shade,0.20170380175113678,0.9068689346313477,1.361272931098938,81
Zeelim_23.9.19_1700_4,open,-0.3345222473144531,0.8344070315361023,1.241748571395874,81
Zeelim_23.9.19_1700_5,all,-0.29687219858169556,0.7483763694763184,0.9389833211898804,81
Zeelim_23.9.19_1700_5,shade,-0.6894310116767883,0.9007203578948975,1.3589179515838623,81
Zeelim_23.9.19_1700_5,open,-0.23214982450008392,0.7232589721679688,0.8697474002838135,81
Zeelim_12.04.21_1118_1,all,0.028523914515972137,1.3595521450042725,2.9509637355804443,81
Zeelim_12.04.21_1118_1,shade,2.790189504623413,3.108785390853882,13.301986694335938,81
Zeelim_12.04.21_1118_1,open,0.025299623608589172,1.3575098514556885,2.9388785362243652,81
Zeelim_12.04.21_1118_2,all,0.2988101541996002,1.4684979915618896,3.746589422225952,81
Zeelim_12.04.21_1118_2,shade,1.3213675022125244,1.4555697441101074,3.056730031967163,81
Zeelim_12.04.21_1118_2,open,0.29874810576438904,1.468498706817627,3.746631622314453,81
Zeelim_12.04.21_1118_3,all,0.2088739275932312,1.5202877521514893,3.9544785022735596,81
Zeelim_12.04.21_1118_3,shade,1.6440296173095703,2.268031120300293,10.082331657409668,81
Zeelim_12.04.21_1118_3,open,0.20886750519275665,1.5202842950820923,3.954451322555542,81
Zeelim_12.04.21_1118_4,all,0.3912821114063263,1.6147089004516602,4.527411460876465,81
Zeelim_12.04.21_1118_4,shade,1.7647302150726318,2.1188130378723145,6.573383331298828,81
Zeelim_12.04.21_1118_4,open,0.3909638524055481,1.6145920753479004,4.526937484741211,81
Zeelim_12.04.21_1118_5,all,0.4672413170337677,1.5306624174118042,3.6196448802948,81
Zeelim_12.04.21_1118_5,shade,0.7777915596961975,1.6397173404693604,4.538856506347656,81
Zeelim_12.04.21_1118_5,open,0.4671693742275238,1.5306371450424194,3.619431734085083,81
Zeelim_31.05.21_1516_1,all,-0.30558356642723083,1.1879912614822388,2.1042873859405518,81
Zeelim_31.05.21_1516_1,shade,-0.06406646966934204,0.941432535648346,1.509566307067871,81
Zeelim_31.05.21_1516_1,open,-0.3061443567276001,1.1885638236999512,2.105668544769287,81
Zeelim_31.05.21_1516_2,all,-0.3729596436023712,1.0859328508377075,1.8651798963546753,81
Zeelim_31.05.21_1516_2,shade,-0.3283067047595978,1.1244120597839355,2.0683741569519043,81
Zeelim_31.05.21_1516_2,open,-0.373063862323761,1.0858432054519653,1.8647058010101318,81
Zeelim_31.05.21_1516_3,all,-0.31297677755355835,1.3446543216705322,2.8433327674865723,81
Zeelim_31.05.21_1516_3,shade,0.248942032456398,1.5273100137710571,3.587264060974121,81
Zeelim_31.05.21_1516_3,open,-0.3139585852622986,1.3443353176116943,2.8420329093933105,81
Zeelim_31.05.21_1516_4,all,-0.42794331908226013,0.9214857220649719,1.3615068197250366,81
Zeelim_31.05.21_1516_4,shade,-0.5583057403564453,1.2785353660583496,2.5322248935699463,81
Zeelim_31.05.21_1516_4,open,-0.4277926981449127,0.9210732579231262,1.3601545095443726,81
Zeelim_31.05.21_1516_5,all,-0.3593996465206146,1.1739062070846558,2.16400408744812,81
Zeelim_31.05.21_1516_5,shade,0.04336574301123619,1.4163143634796143,3.306527853012085,81
Zeelim_31.05.21_1516_5,open,-0.36022117733955383,1.1734117269515991,2.1616740226745605,81
Zeelim_31.05.21_1712_1,all,-0.33875057101249695,0.7412133812904358,0.8757968544960022,81
Zeelim_31.05.21_1712_1,shade,-0.4000657796859741,0.9154400825500488,1.3199286460876465,81
Zeelim_31.05.21_1712_1,open,-0.3350764811038971,0.7307736873626709,0.8491843342781067,81
Zeelim_31.05.21_1712_2,all,-0.12211069464683533,1.1556185483932495,2.086998701095581,81
Zeelim_31.05.21_1712_2,shade,-0.20267432928085327,1.0853619575500488,2.066537857055664,81
Zeelim_31.05.21_1712_2,open,-0.12002351880073547,1.1574386358261108,2.087528944015503,81
Zeelim_31.05.21_1712_3,all,-0.2932635247707367,0.7615840435028076,0.8811949491500854,81
Zeelim_31.05.21_1712_3,shade,-0.04224477708339691,0.9836699962615967,1.3733865022659302,81
Zeelim_31.05.21_1712_3,open,-0.3004443347454071,0.7552309036254883,0.8671149611473083,81
Zeelim_31.05.21_1712_4,all,-0.32230979204177856,0.7293686866760254,0.808333694934845,81
Zeelim_31.05.21_1712_4,shade,-0.4632939398288727,0.724940299987793,0.8686597347259521,81
Zeelim_31.05.21_1712_4,open,-0.31460168957710266,0.7296108603477478,0.8050355315208435,81
Zeelim_31.05.21_1712_5,all,-0.32755452394485474,0.6542674899101257,0.6970228552818298,81
Zeelim_31.05.21_1712_5,shade,-0.40020349621772766,0.8432127833366394,1.1584479808807373,81
Zeelim_31.05.21_1712_5,open,-0.32541611790657043,0.6487058401107788,0.6834405660629272,81
Zeelim_31.05.21_1805_1,all,-0.30680516362190247,0.6965419054031372,0.7972323298454285,81
Zeelim_31.05.21_1805_1,shade,-0.3648492991924286,0.7092973589897156,0.8237290382385254,81
Zeelim_31.05.21_1805_1,open,-0.2702464759349823,0.6885079145431519,0.7805435657501221,81
Zeelim_31.05.21_1805_2,all,-0.3511466681957245,0.679777979850769,0.7537559866905212,81
Zeelim_31.05.21_1805_2,shade,-0.325702428817749,0.7146482467651367,0.8586764335632324,81
Zeelim_31.05.21_1805_2,open,-0.36089950799942017,0.6664120554924011,0.713539719581604,81
Zeelim_31.05.21_1805_3,all,-0.2909752428531647,0.7606378793716431,0.9550533890724182,81
Zeelim_31.05.21_1805_3,shade,-0.2638695240020752,0.7524673938751221,0.9279717206954956,81
Zeelim_31.05.21_1805_3,open,-0.3144005537033081,0.7676988840103149,0.9784578084945679,81
Zeelim_31.05.21_1805_4,all,-0.3134523630142212,0.6547662019729614,0.7046194076538086,81
Zeelim_31.05.21_1805_4,shade,-0.3423190414905548,0.6765580773353577,0.7562122344970703,81
Zeelim_31.05.21_1805_4,open,-0.2972491979598999,0.6425341963768005,0.6756598353385925,81
Zeelim_31.05.21_1805_5,all,-0.195075124502182,0.8240525126457214,1.1593061685562134,81
Zeelim_31.05.21_1805_5,shade,-0.124788798391819,0.7260330319404602,0.9273565411567688,81
Zeelim_31.05.21_1805_5,open,-0.22400954365730286,0.8644036650657654,1.2547918558120728,81
